roomidx ,idx ,romname ,minpeople,maxpeople,price,r_check,content,col1,col2
688,172,겨울방,8,10,150000,0,,,
689,173,봄방,2,4,50000,0,,,
690,173,여름방,2,6,70000,0,,,
691,173,가을방,4,6,80000,0,,,
692,173,겨울방,8,10,150000,0,,,
693,174,봄방,2,4,50000,0,,,
694,174,여름방,2,6,70000,0,,,
695,174,가을방,4,6,80000,0,,,
696,174,겨울방,8,10,150000,0,,,
697,175,봄방,2,4,50000,0,,,
698,175,여름방,2,6,70000,0,,,
699,175,가을방,4,6,80000,0,,,
700,175,겨울방,8,10,150000,0,,,
701,176,봄방,2,4,50000,0,,,
702,176,여름방,2,6,70000,0,,,
703,176,가을방,4,6,80000,0,,,
704,176,겨울방,8,10,150000,0,,,
705,177,봄방,2,4,50000,0,,,
706,177,여름방,2,6,70000,0,,,
707,177,가을방,4,6,80000,0,,,
708,177,겨울방,8,10,150000,0,,,
709,178,봄방,2,4,50000,0,,,
710,178,여름방,2,6,70000,0,,,
711,178,가을방,4,6,80000,0,,,
712,178,겨울방,8,10,150000,0,,,
713,179,봄방,2,4,50000,0,,,
714,179,여름방,2,6,70000,0,,,
715,179,가을방,4,6,80000,0,,,
716,179,겨울방,8,10,150000,0,,,
717,180,봄방,2,4,50000,0,,,
718,180,여름방,2,6,70000,0,,,
719,180,가을방,4,6,80000,0,,,
720,180,겨울방,8,10,150000,0,,,
721,181,봄방,2,4,50000,0,,,
722,181,여름방,2,6,70000,0,,,
723,181,가을방,4,6,80000,0,,,
724,181,겨울방,8,10,150000,0,,,
725,182,봄방,2,4,50000,0,,,
726,182,여름방,2,6,70000,0,,,
727,182,가을방,4,6,80000,0,,,
728,182,겨울방,8,10,150000,0,,,
729,183,봄방,2,4,50000,0,,,
730,183,여름방,2,6,70000,0,,,
731,183,가을방,4,6,80000,0,,,
732,183,겨울방,8,10,150000,0,,,
733,184,봄방,2,4,50000,0,,,
734,184,여름방,2,6,70000,0,,,
735,184,가을방,4,6,80000,0,,,
736,184,겨울방,8,10,150000,0,,,
737,185,봄방,2,4,50000,0,,,
738,185,여름방,2,6,70000,0,,,
739,185,가을방,4,6,80000,0,,,
740,185,겨울방,8,10,150000,0,,,
741,186,봄방,2,4,50000,0,,,
742,186,여름방,2,6,70000,0,,,
743,186,가을방,4,6,80000,0,,,
744,186,겨울방,8,10,150000,0,,,
745,187,봄방,2,4,50000,0,,,
746,187,여름방,2,6,70000,0,,,
747,187,가을방,4,6,80000,0,,,
748,187,겨울방,8,10,150000,0,,,
749,188,봄방,2,4,50000,0,,,
750,188,여름방,2,6,70000,0,,,
751,188,가을방,4,6,80000,0,,,
752,188,겨울방,8,10,150000,0,,,
753,189,봄방,2,4,50000,0,,,
754,189,여름방,2,6,70000,0,,,
755,189,가을방,4,6,80000,0,,,
756,189,겨울방,8,10,150000,0,,,
757,190,봄방,2,4,50000,0,,,
758,190,여름방,2,6,70000,0,,,
759,190,가을방,4,6,80000,0,,,
760,190,겨울방,8,10,150000,0,,,
761,191,봄방,2,4,50000,0,,,
762,191,여름방,2,6,70000,0,,,
763,191,가을방,4,6,80000,0,,,
764,191,겨울방,8,10,150000,0,,,
765,192,봄방,2,4,50000,0,,,
766,192,여름방,2,6,70000,0,,,
767,192,가을방,4,6,80000,0,,,
768,192,겨울방,8,10,150000,0,,,
769,193,봄방,2,4,50000,0,,,
770,193,여름방,2,6,70000,0,,,
771,193,가을방,4,6,80000,0,,,
772,193,겨울방,8,10,150000,0,,,
773,194,봄방,2,4,50000,0,,,
774,194,여름방,2,6,70000,0,,,
775,194,가을방,4,6,80000,0,,,
776,194,겨울방,8,10,150000,0,,,
777,195,봄방,2,4,50000,0,,,
778,195,여름방,2,6,70000,0,,,
779,195,가을방,4,6,80000,0,,,
780,195,겨울방,8,10,150000,0,,,
781,196,봄방,2,4,50000,0,,,
782,196,여름방,2,6,70000,0,,,
783,196,가을방,4,6,80000,0,,,
784,196,겨울방,8,10,150000,0,,,
785,197,봄방,2,4,50000,0,,,
786,197,여름방,2,6,70000,0,,,
787,197,가을방,4,6,80000,0,,,
788,197,겨울방,8,10,150000,0,,,
789,198,봄방,2,4,50000,0,,,
790,198,여름방,2,6,70000,0,,,
791,198,가을방,4,6,80000,0,,,
792,198,겨울방,8,10,150000,0,,,
793,199,봄방,2,4,50000,0,,,
794,199,여름방,2,6,70000,0,,,
795,199,가을방,4,6,80000,0,,,
796,199,겨울방,8,10,150000,0,,,
797,200,봄방,2,4,50000,0,,,
798,200,여름방,2,6,70000,0,,,
799,200,가을방,4,6,80000,0,,,
800,200,겨울방,8,10,150000,0,,,
801,201,봄방,2,4,50000,0,,,
802,201,여름방,2,6,70000,0,,,
803,201,가을방,4,6,80000,0,,,
804,201,겨울방,8,10,150000,0,,,
805,202,봄방,2,4,50000,0,,,
806,202,여름방,2,6,70000,0,,,
807,202,가을방,4,6,80000,0,,,
808,202,겨울방,8,10,150000,0,,,
809,203,봄방,2,4,50000,0,,,
810,203,여름방,2,6,70000,0,,,
811,203,가을방,4,6,80000,0,,,
812,203,겨울방,8,10,150000,0,,,
813,204,봄방,2,4,50000,0,,,
814,204,여름방,2,6,70000,0,,,
815,204,가을방,4,6,80000,0,,,
816,204,겨울방,8,10,150000,0,,,
817,205,봄방,2,4,50000,0,,,
818,205,여름방,2,6,70000,0,,,
819,205,가을방,4,6,80000,0,,,
820,205,겨울방,8,10,150000,0,,,
821,206,봄방,2,4,50000,0,,,
822,206,여름방,2,6,70000,0,,,
823,206,가을방,4,6,80000,0,,,
824,206,겨울방,8,10,150000,0,,,
825,207,봄방,2,4,50000,0,,,
826,207,여름방,2,6,70000,0,,,
827,207,가을방,4,6,80000,0,,,
828,207,겨울방,8,10,150000,0,,,
829,208,봄방,2,4,50000,0,,,
830,208,여름방,2,6,70000,0,,,
831,208,가을방,4,6,80000,0,,,
832,208,겨울방,8,10,150000,0,,,
833,209,봄방,2,4,50000,0,,,
834,209,여름방,2,6,70000,0,,,
835,209,가을방,4,6,80000,0,,,
836,209,겨울방,8,10,150000,0,,,
837,210,봄방,2,4,50000,0,,,
838,210,여름방,2,6,70000,0,,,
839,210,가을방,4,6,80000,0,,,
840,210,겨울방,8,10,150000,0,,,
841,211,봄방,2,4,50000,0,,,
842,211,여름방,2,6,70000,0,,,
843,211,가을방,4,6,80000,0,,,
844,211,겨울방,8,10,150000,0,,,
845,212,봄방,2,4,50000,0,,,
846,212,여름방,2,6,70000,0,,,
847,212,가을방,4,6,80000,0,,,
848,212,겨울방,8,10,150000,0,,,
849,213,봄방,2,4,50000,0,,,
850,213,여름방,2,6,70000,0,,,
851,213,가을방,4,6,80000,0,,,
852,213,겨울방,8,10,150000,0,,,
853,214,봄방,2,4,50000,0,,,
854,214,여름방,2,6,70000,0,,,
855,214,가을방,4,6,80000,0,,,
856,214,겨울방,8,10,150000,0,,,
857,215,봄방,2,4,50000,0,,,
858,215,여름방,2,6,70000,0,,,
859,215,가을방,4,6,80000,0,,,
860,215,겨울방,8,10,150000,0,,,
861,216,봄방,2,4,50000,0,,,
862,216,여름방,2,6,70000,0,,,
863,216,가을방,4,6,80000,0,,,
864,216,겨울방,8,10,150000,0,,,
865,217,봄방,2,4,50000,0,,,
866,217,여름방,2,6,70000,0,,,
867,217,가을방,4,6,80000,0,,,
868,217,겨울방,8,10,150000,0,,,
869,218,봄방,2,4,50000,0,,,
870,218,여름방,2,6,70000,0,,,
871,218,가을방,4,6,80000,0,,,
872,218,겨울방,8,10,150000,0,,,
873,219,봄방,2,4,50000,0,,,
874,219,여름방,2,6,70000,0,,,
875,219,가을방,4,6,80000,0,,,
876,219,겨울방,8,10,150000,0,,,
877,220,봄방,2,4,50000,0,,,
878,220,여름방,2,6,70000,0,,,
879,220,가을방,4,6,80000,0,,,
880,220,겨울방,8,10,150000,0,,,
881,221,봄방,2,4,50000,0,,,
882,221,여름방,2,6,70000,0,,,
883,221,가을방,4,6,80000,0,,,
884,221,겨울방,8,10,150000,0,,,
885,222,봄방,2,4,50000,0,,,
886,222,여름방,2,6,70000,0,,,
887,222,가을방,4,6,80000,0,,,
888,222,겨울방,8,10,150000,0,,,
889,223,봄방,2,4,50000,0,,,
890,223,여름방,2,6,70000,0,,,
891,223,가을방,4,6,80000,0,,,
892,223,겨울방,8,10,150000,0,,,
893,224,봄방,2,4,50000,0,,,
894,224,여름방,2,6,70000,0,,,
895,224,가을방,4,6,80000,0,,,
896,224,겨울방,8,10,150000,0,,,
897,225,봄방,2,4,50000,0,,,
898,225,여름방,2,6,70000,0,,,
899,225,가을방,4,6,80000,0,,,
900,225,겨울방,8,10,150000,0,,,
901,226,봄방,2,4,50000,0,,,
902,226,여름방,2,6,70000,0,,,
903,226,가을방,4,6,80000,0,,,
904,226,겨울방,8,10,150000,0,,,
905,227,봄방,2,4,50000,0,,,
906,227,여름방,2,6,70000,0,,,
907,227,가을방,4,6,80000,0,,,
908,227,겨울방,8,10,150000,0,,,
909,228,봄방,2,4,50000,0,,,
910,228,여름방,2,6,70000,0,,,
911,228,가을방,4,6,80000,0,,,
912,228,겨울방,8,10,150000,0,,,
913,229,봄방,2,4,50000,0,,,
914,229,여름방,2,6,70000,0,,,
915,229,가을방,4,6,80000,0,,,
916,229,겨울방,8,10,150000,0,,,
917,230,봄방,2,4,50000,0,,,
918,230,여름방,2,6,70000,0,,,
919,230,가을방,4,6,80000,0,,,
920,230,겨울방,8,10,150000,0,,,
921,231,봄방,2,4,50000,0,,,
922,231,여름방,2,6,70000,0,,,
923,231,가을방,4,6,80000,0,,,
924,231,겨울방,8,10,150000,0,,,
925,232,봄방,2,4,50000,0,,,
926,232,여름방,2,6,70000,0,,,
927,232,가을방,4,6,80000,0,,,
928,232,겨울방,8,10,150000,0,,,
929,233,봄방,2,4,50000,0,,,
930,233,여름방,2,6,70000,0,,,
931,233,가을방,4,6,80000,0,,,
932,233,겨울방,8,10,150000,0,,,
933,234,봄방,2,4,50000,0,,,
934,234,여름방,2,6,70000,0,,,
935,234,가을방,4,6,80000,0,,,
936,234,겨울방,8,10,150000,0,,,
937,235,봄방,2,4,50000,0,,,
938,235,여름방,2,6,70000,0,,,
939,235,가을방,4,6,80000,0,,,
940,235,겨울방,8,10,150000,0,,,
941,236,봄방,2,4,50000,0,,,
942,236,여름방,2,6,70000,0,,,
943,236,가을방,4,6,80000,0,,,
944,236,겨울방,8,10,150000,0,,,
945,237,봄방,2,4,50000,0,,,
946,237,여름방,2,6,70000,0,,,
947,237,가을방,4,6,80000,0,,,
948,237,겨울방,8,10,150000,0,,,
949,238,봄방,2,4,50000,0,,,
950,238,여름방,2,6,70000,0,,,
951,238,가을방,4,6,80000,0,,,
952,238,겨울방,8,10,150000,0,,,
953,239,봄방,2,4,50000,0,,,
954,239,여름방,2,6,70000,0,,,
955,239,가을방,4,6,80000,0,,,
956,239,겨울방,8,10,150000,0,,,
957,240,봄방,2,4,50000,0,,,
958,240,여름방,2,6,70000,0,,,
959,240,가을방,4,6,80000,0,,,
960,240,겨울방,8,10,150000,0,,,
961,241,봄방,2,4,50000,0,,,
962,241,여름방,2,6,70000,0,,,
963,241,가을방,4,6,80000,0,,,
964,241,겨울방,8,10,150000,0,,,
965,242,봄방,2,4,50000,0,,,
966,242,여름방,2,6,70000,0,,,
967,242,가을방,4,6,80000,0,,,
968,242,겨울방,8,10,150000,0,,,
969,243,봄방,2,4,50000,0,,,
970,243,여름방,2,6,70000,0,,,
971,243,가을방,4,6,80000,0,,,
972,243,겨울방,8,10,150000,0,,,
973,244,봄방,2,4,50000,0,,,
974,244,여름방,2,6,70000,0,,,
975,244,가을방,4,6,80000,0,,,
976,244,겨울방,8,10,150000,0,,,
977,245,봄방,2,4,50000,0,,,
978,245,여름방,2,6,70000,0,,,
979,245,가을방,4,6,80000,0,,,
980,245,겨울방,8,10,150000,0,,,
981,246,봄방,2,4,50000,0,,,
982,246,여름방,2,6,70000,0,,,
983,246,가을방,4,6,80000,0,,,
984,246,겨울방,8,10,150000,0,,,
985,247,봄방,2,4,50000,0,,,
986,247,여름방,2,6,70000,0,,,
987,247,가을방,4,6,80000,0,,,
988,247,겨울방,8,10,150000,0,,,
989,248,봄방,2,4,50000,0,,,
990,248,여름방,2,6,70000,0,,,
991,248,가을방,4,6,80000,0,,,
992,248,겨울방,8,10,150000,0,,,
993,249,봄방,2,4,50000,0,,,
994,249,여름방,2,6,70000,0,,,
995,249,가을방,4,6,80000,0,,,
996,249,겨울방,8,10,150000,0,,,
997,250,봄방,2,4,50000,0,,,
998,250,여름방,2,6,70000,0,,,
999,250,가을방,4,6,80000,0,,,
1000,250,겨울방,8,10,150000,0,,,
1001,251,봄방,2,4,50000,0,,,
1002,251,여름방,2,6,70000,0,,,
1003,251,가을방,4,6,80000,0,,,
1004,251,겨울방,8,10,150000,0,,,
1005,252,봄방,2,4,50000,0,,,
1006,252,여름방,2,6,70000,0,,,
1007,252,가을방,4,6,80000,0,,,
1008,252,겨울방,8,10,150000,0,,,
1009,253,봄방,2,4,50000,0,,,
1010,253,여름방,2,6,70000,0,,,
1011,253,가을방,4,6,80000,0,,,
1012,253,겨울방,8,10,150000,0,,,
1013,254,봄방,2,4,50000,0,,,
1014,254,여름방,2,6,70000,0,,,
1015,254,가을방,4,6,80000,0,,,
1016,254,겨울방,8,10,150000,0,,,
1017,255,봄방,2,4,50000,0,,,
1018,255,여름방,2,6,70000,0,,,
1019,255,가을방,4,6,80000,0,,,
1020,255,겨울방,8,10,150000,0,,,
1021,256,봄방,2,4,50000,0,,,
1022,256,여름방,2,6,70000,0,,,
1023,256,가을방,4,6,80000,0,,,
1024,256,겨울방,8,10,150000,0,,,
1025,257,봄방,2,4,50000,0,,,
1026,257,여름방,2,6,70000,0,,,
1027,257,가을방,4,6,80000,0,,,
1028,257,겨울방,8,10,150000,0,,,
1029,258,봄방,2,4,50000,0,,,
1030,258,여름방,2,6,70000,0,,,
1031,258,가을방,4,6,80000,0,,,
1032,258,겨울방,8,10,150000,0,,,
1033,259,봄방,2,4,50000,0,,,
1034,259,여름방,2,6,70000,0,,,
1035,259,가을방,4,6,80000,0,,,
1036,259,겨울방,8,10,150000,0,,,
1037,260,봄방,2,4,50000,0,,,
1038,260,여름방,2,6,70000,0,,,
1039,260,가을방,4,6,80000,0,,,
1040,260,겨울방,8,10,150000,0,,,
1041,261,봄방,2,4,50000,0,,,
1042,261,여름방,2,6,70000,0,,,
1043,261,가을방,4,6,80000,0,,,
1044,261,겨울방,8,10,150000,0,,,
1045,262,봄방,2,4,50000,0,,,
1046,262,여름방,2,6,70000,0,,,
1047,262,가을방,4,6,80000,0,,,
1048,262,겨울방,8,10,150000,0,,,
1049,263,봄방,2,4,50000,0,,,
1050,263,여름방,2,6,70000,0,,,
1051,263,가을방,4,6,80000,0,,,
1052,263,겨울방,8,10,150000,0,,,
1053,264,봄방,2,4,50000,0,,,
1054,264,여름방,2,6,70000,0,,,
1055,264,가을방,4,6,80000,0,,,
1056,264,겨울방,8,10,150000,0,,,
1057,265,봄방,2,4,50000,0,,,
1058,265,여름방,2,6,70000,0,,,
1059,265,가을방,4,6,80000,0,,,
1060,265,겨울방,8,10,150000,0,,,
1061,266,봄방,2,4,50000,0,,,
1062,266,여름방,2,6,70000,0,,,
1063,266,가을방,4,6,80000,0,,,
1064,266,겨울방,8,10,150000,0,,,
1065,267,봄방,2,4,50000,0,,,
1066,267,여름방,2,6,70000,0,,,
1067,267,가을방,4,6,80000,0,,,
1068,267,겨울방,8,10,150000,0,,,
1069,268,봄방,2,4,50000,0,,,
1070,268,여름방,2,6,70000,0,,,
1071,268,가을방,4,6,80000,0,,,
1072,268,겨울방,8,10,150000,0,,,
1073,269,봄방,2,4,50000,0,,,
1074,269,여름방,2,6,70000,0,,,
1075,269,가을방,4,6,80000,0,,,
1076,269,겨울방,8,10,150000,0,,,
1077,270,봄방,2,4,50000,0,,,
1078,270,여름방,2,6,70000,0,,,
1079,270,가을방,4,6,80000,0,,,
1080,270,겨울방,8,10,150000,0,,,
1081,271,봄방,2,4,50000,0,,,
1082,271,여름방,2,6,70000,0,,,
1083,271,가을방,4,6,80000,0,,,
1084,271,겨울방,8,10,150000,0,,,
1085,272,봄방,2,4,50000,0,,,
1086,272,여름방,2,6,70000,0,,,
1087,272,가을방,4,6,80000,0,,,
1088,272,겨울방,8,10,150000,0,,,
1089,273,봄방,2,4,50000,0,,,
1090,273,여름방,2,6,70000,0,,,
1091,273,가을방,4,6,80000,0,,,
1092,273,겨울방,8,10,150000,0,,,
1093,274,봄방,2,4,50000,0,,,
1094,274,여름방,2,6,70000,0,,,
1095,274,가을방,4,6,80000,0,,,
1096,274,겨울방,8,10,150000,0,,,
1097,275,봄방,2,4,50000,0,,,
1098,275,여름방,2,6,70000,0,,,
1099,275,가을방,4,6,80000,0,,,
1100,275,겨울방,8,10,150000,0,,,
1101,276,봄방,2,4,50000,0,,,
1102,276,여름방,2,6,70000,0,,,
1103,276,가을방,4,6,80000,0,,,
1104,276,겨울방,8,10,150000,0,,,
1105,277,봄방,2,4,50000,0,,,
1106,277,여름방,2,6,70000,0,,,
1107,277,가을방,4,6,80000,0,,,
1108,277,겨울방,8,10,150000,0,,,
1109,278,봄방,2,4,50000,0,,,
1110,278,여름방,2,6,70000,0,,,
1111,278,가을방,4,6,80000,0,,,
1112,278,겨울방,8,10,150000,0,,,
1113,279,봄방,2,4,50000,0,,,
1114,279,여름방,2,6,70000,0,,,
1115,279,가을방,4,6,80000,0,,,
1116,279,겨울방,8,10,150000,0,,,
1117,280,봄방,2,4,50000,0,,,
1118,280,여름방,2,6,70000,0,,,
1119,280,가을방,4,6,80000,0,,,
1120,280,겨울방,8,10,150000,0,,,
1121,281,봄방,2,4,50000,0,,,
1122,281,여름방,2,6,70000,0,,,
1123,281,가을방,4,6,80000,0,,,
1124,281,겨울방,8,10,150000,0,,,
1125,282,봄방,2,4,50000,0,,,
1126,282,여름방,2,6,70000,0,,,
1127,282,가을방,4,6,80000,0,,,
1128,282,겨울방,8,10,150000,0,,,
1129,283,봄방,2,4,50000,0,,,
1130,283,여름방,2,6,70000,0,,,
1131,283,가을방,4,6,80000,0,,,
1132,283,겨울방,8,10,150000,0,,,
1133,284,봄방,2,4,50000,0,,,
1134,284,여름방,2,6,70000,0,,,
1135,284,가을방,4,6,80000,0,,,
1136,284,겨울방,8,10,150000,0,,,
1137,285,봄방,2,4,50000,0,,,
1138,285,여름방,2,6,70000,0,,,
1139,285,가을방,4,6,80000,0,,,
1140,285,겨울방,8,10,150000,0,,,
1141,286,봄방,2,4,50000,0,,,
1142,286,여름방,2,6,70000,0,,,
1143,286,가을방,4,6,80000,0,,,
1144,286,겨울방,8,10,150000,0,,,
1145,287,봄방,2,4,50000,0,,,
1146,287,여름방,2,6,70000,0,,,
1147,287,가을방,4,6,80000,0,,,
1148,287,겨울방,8,10,150000,0,,,
1149,288,봄방,2,4,50000,0,,,
1150,288,여름방,2,6,70000,0,,,
1151,288,가을방,4,6,80000,0,,,
1152,288,겨울방,8,10,150000,0,,,
1153,289,봄방,2,4,50000,0,,,
1154,289,여름방,2,6,70000,0,,,
1155,289,가을방,4,6,80000,0,,,
1156,289,겨울방,8,10,150000,0,,,
1157,290,봄방,2,4,50000,0,,,
1158,290,여름방,2,6,70000,0,,,
1159,290,가을방,4,6,80000,0,,,
1160,290,겨울방,8,10,150000,0,,,
1161,291,봄방,2,4,50000,0,,,
1162,291,여름방,2,6,70000,0,,,
1163,291,가을방,4,6,80000,0,,,
1164,291,겨울방,8,10,150000,0,,,
1165,292,봄방,2,4,50000,0,,,
1166,292,여름방,2,6,70000,0,,,
1167,292,가을방,4,6,80000,0,,,
1168,292,겨울방,8,10,150000,0,,,
1169,293,봄방,2,4,50000,0,,,
1170,293,여름방,2,6,70000,0,,,
1171,293,가을방,4,6,80000,0,,,
1172,293,겨울방,8,10,150000,0,,,
1173,294,봄방,2,4,50000,0,,,
1174,294,여름방,2,6,70000,0,,,
1175,294,가을방,4,6,80000,0,,,
1176,294,겨울방,8,10,150000,0,,,
1177,295,봄방,2,4,50000,0,,,
1178,295,여름방,2,6,70000,0,,,
1179,295,가을방,4,6,80000,0,,,
1180,295,겨울방,8,10,150000,0,,,
1181,296,봄방,2,4,50000,0,,,
1182,296,여름방,2,6,70000,0,,,
1183,296,가을방,4,6,80000,0,,,
1184,296,겨울방,8,10,150000,0,,,
1185,297,봄방,2,4,50000,0,,,
1186,297,여름방,2,6,70000,0,,,
1187,297,가을방,4,6,80000,0,,,
1188,297,겨울방,8,10,150000,0,,,
1189,298,봄방,2,4,50000,0,,,
1190,298,여름방,2,6,70000,0,,,
1191,298,가을방,4,6,80000,0,,,
1192,298,겨울방,8,10,150000,0,,,
1193,299,봄방,2,4,50000,0,,,
1194,299,여름방,2,6,70000,0,,,
1195,299,가을방,4,6,80000,0,,,
1196,299,겨울방,8,10,150000,0,,,
1197,300,봄방,2,4,50000,0,,,
1198,300,여름방,2,6,70000,0,,,
1199,300,가을방,4,6,80000,0,,,
1200,300,겨울방,8,10,150000,0,,,
1201,301,봄방,2,4,50000,0,,,
1202,301,여름방,2,6,70000,0,,,
1203,301,가을방,4,6,80000,0,,,
1204,301,겨울방,8,10,150000,0,,,
1205,302,봄방,2,4,50000,0,,,
1206,302,여름방,2,6,70000,0,,,
1207,302,가을방,4,6,80000,0,,,
1208,302,겨울방,8,10,150000,0,,,
1209,303,봄방,2,4,50000,0,,,
1210,303,여름방,2,6,70000,0,,,
1211,303,가을방,4,6,80000,0,,,
1212,303,겨울방,8,10,150000,0,,,
1213,304,봄방,2,4,50000,0,,,
1214,304,여름방,2,6,70000,0,,,
1215,304,가을방,4,6,80000,0,,,
1216,304,겨울방,8,10,150000,0,,,
1217,305,봄방,2,4,50000,0,,,
1218,305,여름방,2,6,70000,0,,,
1219,305,가을방,4,6,80000,0,,,
1220,305,겨울방,8,10,150000,0,,,
1221,306,봄방,2,4,50000,0,,,
1222,306,여름방,2,6,70000,0,,,
1223,306,가을방,4,6,80000,0,,,
1224,306,겨울방,8,10,150000,0,,,
1225,307,봄방,2,4,50000,0,,,
1226,307,여름방,2,6,70000,0,,,
1227,307,가을방,4,6,80000,0,,,
1228,307,겨울방,8,10,150000,0,,,
1229,308,봄방,2,4,50000,0,,,
1230,308,여름방,2,6,70000,0,,,
1231,308,가을방,4,6,80000,0,,,
1232,308,겨울방,8,10,150000,0,,,
1233,309,봄방,2,4,50000,0,,,
1234,309,여름방,2,6,70000,0,,,
1235,309,가을방,4,6,80000,0,,,
1236,309,겨울방,8,10,150000,0,,,
1237,310,봄방,2,4,50000,0,,,
1238,310,여름방,2,6,70000,0,,,
1239,310,가을방,4,6,80000,0,,,
1240,310,겨울방,8,10,150000,0,,,
1241,311,봄방,2,4,50000,0,,,
1242,311,여름방,2,6,70000,0,,,
1243,311,가을방,4,6,80000,0,,,
1244,311,겨울방,8,10,150000,0,,,
1245,312,봄방,2,4,50000,0,,,
1246,312,여름방,2,6,70000,0,,,
1247,312,가을방,4,6,80000,0,,,
1248,312,겨울방,8,10,150000,0,,,
1249,313,봄방,2,4,50000,0,,,
1250,313,여름방,2,6,70000,0,,,
1251,313,가을방,4,6,80000,0,,,
1252,313,겨울방,8,10,150000,0,,,
1253,314,봄방,2,4,50000,0,,,
1254,314,여름방,2,6,70000,0,,,
1255,314,가을방,4,6,80000,0,,,
1256,314,겨울방,8,10,150000,0,,,
1257,315,봄방,2,4,50000,0,,,
1258,315,여름방,2,6,70000,0,,,
1259,315,가을방,4,6,80000,0,,,
1260,315,겨울방,8,10,150000,0,,,
1261,316,봄방,2,4,50000,0,,,
1262,316,여름방,2,6,70000,0,,,
1263,316,가을방,4,6,80000,0,,,
1264,316,겨울방,8,10,150000,0,,,
1265,317,봄방,2,4,50000,0,,,
1266,317,여름방,2,6,70000,0,,,
1267,317,가을방,4,6,80000,0,,,
1268,317,겨울방,8,10,150000,0,,,
1269,318,봄방,2,4,50000,0,,,
1270,318,여름방,2,6,70000,0,,,
1271,318,가을방,4,6,80000,0,,,
1272,318,겨울방,8,10,150000,0,,,
1273,319,봄방,2,4,50000,0,,,
1274,319,여름방,2,6,70000,0,,,
1275,319,가을방,4,6,80000,0,,,
1276,319,겨울방,8,10,150000,0,,,
1277,320,봄방,2,4,50000,0,,,
1278,320,여름방,2,6,70000,0,,,
1279,320,가을방,4,6,80000,0,,,
1280,320,겨울방,8,10,150000,0,,,
1281,321,봄방,2,4,50000,0,,,
1282,321,여름방,2,6,70000,0,,,
1283,321,가을방,4,6,80000,0,,,
1284,321,겨울방,8,10,150000,0,,,
1285,322,봄방,2,4,50000,0,,,
1286,322,여름방,2,6,70000,0,,,
1287,322,가을방,4,6,80000,0,,,
1288,322,겨울방,8,10,150000,0,,,
1289,323,봄방,2,4,50000,0,,,
1290,323,여름방,2,6,70000,0,,,
1291,323,가을방,4,6,80000,0,,,
1292,323,겨울방,8,10,150000,0,,,
1293,324,봄방,2,4,50000,0,,,
1294,324,여름방,2,6,70000,0,,,
1295,324,가을방,4,6,80000,0,,,
1296,324,겨울방,8,10,150000,0,,,
1297,325,봄방,2,4,50000,0,,,
1298,325,여름방,2,6,70000,0,,,
1299,325,가을방,4,6,80000,0,,,
1300,325,겨울방,8,10,150000,0,,,
1301,326,봄방,2,4,50000,0,,,
1302,326,여름방,2,6,70000,0,,,
1303,326,가을방,4,6,80000,0,,,
1304,326,겨울방,8,10,150000,0,,,
1305,327,봄방,2,4,50000,0,,,
1306,327,여름방,2,6,70000,0,,,
1307,327,가을방,4,6,80000,0,,,
1308,327,겨울방,8,10,150000,0,,,
1309,328,봄방,2,4,50000,0,,,
1310,328,여름방,2,6,70000,0,,,
1311,328,가을방,4,6,80000,0,,,
1312,328,겨울방,8,10,150000,0,,,
1313,329,봄방,2,4,50000,0,,,
1314,329,여름방,2,6,70000,0,,,
1315,329,가을방,4,6,80000,0,,,
1316,329,겨울방,8,10,150000,0,,,
1317,330,봄방,2,4,50000,0,,,
1318,330,여름방,2,6,70000,0,,,
1319,330,가을방,4,6,80000,0,,,
1320,330,겨울방,8,10,150000,0,,,
1321,331,봄방,2,4,50000,0,,,
1322,331,여름방,2,6,70000,0,,,
1323,331,가을방,4,6,80000,0,,,
1324,331,겨울방,8,10,150000,0,,,
1325,332,봄방,2,4,50000,0,,,
1326,332,여름방,2,6,70000,0,,,
1327,332,가을방,4,6,80000,0,,,
1328,332,겨울방,8,10,150000,0,,,
1329,333,봄방,2,4,50000,0,,,
1330,333,여름방,2,6,70000,0,,,
1331,333,가을방,4,6,80000,0,,,
1332,333,겨울방,8,10,150000,0,,,
1333,334,봄방,2,4,50000,0,,,
1334,334,여름방,2,6,70000,0,,,
1335,334,가을방,4,6,80000,0,,,
1336,334,겨울방,8,10,150000,0,,,
1337,335,봄방,2,4,50000,0,,,
1338,335,여름방,2,6,70000,0,,,
1339,335,가을방,4,6,80000,0,,,
1340,335,겨울방,8,10,150000,0,,,
1341,336,봄방,2,4,50000,0,,,
1342,336,여름방,2,6,70000,0,,,
1343,336,가을방,4,6,80000,0,,,
1344,336,겨울방,8,10,150000,0,,,
1345,337,봄방,2,4,50000,0,,,
1346,337,여름방,2,6,70000,0,,,
1347,337,가을방,4,6,80000,0,,,
1348,337,겨울방,8,10,150000,0,,,
1349,338,봄방,2,4,50000,0,,,
1350,338,여름방,2,6,70000,0,,,
1351,338,가을방,4,6,80000,0,,,
1352,338,겨울방,8,10,150000,0,,,
1353,339,봄방,2,4,50000,0,,,
1354,339,여름방,2,6,70000,0,,,
1355,339,가을방,4,6,80000,0,,,
1356,339,겨울방,8,10,150000,0,,,
1357,340,봄방,2,4,50000,0,,,
1358,340,여름방,2,6,70000,0,,,
